id,created_at,username,tweet,likes_count,emoji
892633469049864192,2017-08-02 12:14:38 +0545,ramghale,“ Every mountain top is within reach If you just keep climbing.”🇳🇵✍️#thinkpositive #workhard…  https://t.co/gr8nGAOSUT,0,🇳🇵
891099196354375680,2017-07-29 06:37:58 +0545,ramghale,""" If there is no way...Create one!"" 🏃🇳🇵#entrepreneur #leader #sucessful #sucess…  https://t.co/N3VvRvA5ev",0,🇳🇵
890933656918929412,2017-07-28 19:40:11 +0545,liorspera,Namaste and a happy weekend to all! Taken outside of the Pashupatinath temple #🇳🇵 @…  https://t.co/WjHad21AB5,0,🇳🇵
889860683680161794,2017-07-25 20:36:34 +0545,ramghale,""" I trust ACTIONS, I don't trust WORDS."" 🇳🇵#trust #trustissues #trustactions…  https://t.co/97gbFSn7zm",0,🇳🇵
889822927834685440,2017-07-25 18:06:32 +0545,ramghale,""" Life is a matter of change is not a matter of choice."" ☺️🕵️✍️🇳🇵🗝️#life #lifequotes…  https://t.co/yc3jei88x9",0,🇳🇵
889768036558876672,2017-07-25 14:28:25 +0545,het_nepal,🇳🇵🙏🏔️🏞️🏔️ Booking open for upcoming season ( September - January )  In Pic: Swayambhunath Stupa…  https://t.co/RRSrOrmhRH,0,🇳🇵
889667147554803713,2017-07-25 07:47:31 +0545,ramghale,""" Never stress over over what you can't control..!"" 😎🇳🇵#moments #stressfree #stressedout…  https://t.co/oTLLxU8tpj",0,🇳🇵
889458888268849152,2017-07-24 17:59:58 +0545,ramghale,""" For some moments in life there are no words."" 😎🇳🇵#moments #wordsofwisdom #peaceofmind…  https://t.co/uESJuPp61W",0,🇳🇵
889431882177413120,2017-07-24 16:12:40 +0545,het_nepal,🇳🇵🙏🏔️🏞️🏔️ Booking open for upcoming season ( September - January )  In Pic: Swayambhunath Stupa…  https://t.co/RRSrOrmhRH,0,🇳🇵
889429536026308610,2017-07-24 16:03:20 +0545,het_nepal,🇳🇵🙏🏔️🏞️🏔️ Booking open for upcoming season ( September - January )   In Pic: Swayambhunath Stupa…  https://t.co/RRSrOrmhRH,0,🇳🇵
889133292477460480,2017-07-23 20:26:10 +0545,ramghale,""" I am a slow walker, but I never walk back."" - Abraham Lincoln 🙏🏃🇳🇵#thinkpositive #progressive…  https://t.co/TD0ebixd8D",0,🇳🇵
889113337413251077,2017-07-23 19:06:53 +0545,ramghale,""" A good life is a collection of happy moments."" ☺️🇳🇵#happymoments #happy #nepal #time…  https://t.co/Z4mVRCyXFc",0,🇳🇵
888947703840944128,2017-07-23 08:08:43 +0545,ramghale,""" You were given this life because you are strong enough to live"" ☺️🇳🇵🙏💞💪#entrepreneur…  https://t.co/4IoPccvAz2",0,🇳🇵
888940709541269504,2017-07-23 07:40:55 +0545,ramghale,""" Never stop looking up.....!"" ☺️🇳🇵#newday #change #life #positivethinking #positivevibes…  https://t.co/fWjAUR9xfk",1,🇳🇵
888659024367013888,2017-07-22 13:01:36 +0545,ramghale,""" If you stay in your own lane, you won't have to worry about traffic."" 🙏☺️🇳🇵🏃#happyweekend…  https://t.co/lEV5jueLNS",1,🇳🇵
888432699719000065,2017-07-21 22:02:16 +0545,yvnicxrn,"Kathmandu, Nepal. 🇳🇵 @ Bouddhanath Temple, Kathmandu Nepal  https://t.co/4GVzTlZuBN",0,🇳🇵
887635822379376641,2017-07-19 17:15:46 +0545,ramghale,""" Teamwork divides the task and multiples the success"" 🇳🇵👨‍👨‍👦‍👦👩‍👩‍👦‍👦🗝️☺️ #teamwork #together…  https://t.co/8HeaQGgX2v",1,🇳🇵
887196688716320768,2017-07-18 12:10:48 +0545,ramghale,"""Self-confidence is the best outfit, rock it and own it"" 🇳🇵✍️☺️#confidence #selfconfidence @…  https://t.co/LI1RxHEf70",0,🇳🇵
887121624482410498,2017-07-18 07:12:31 +0545,ramghale,""" I haven't got the time for all of the negativity"" 🙏🇳🇵#bepositive #thinkpositive @ Kathmandu,…  https://t.co/2Anw29r2gV",0,🇳🇵
886789681479913473,2017-07-17 09:13:30 +0545,ramghale,"""Every moment is a fresh beginning"" 🙏🇳🇵✍️#nepal #fresh #newday #goodmorningpost #beginning…  https://t.co/NrkQzM4t3a",0,🇳🇵
886599301387997184,2017-07-16 20:37:00 +0545,ramghale,"""If you believe in yourself, things are possible."" ✍️🏃🙏🇳🇵💞#thinkpositive #positivevibes…  https://t.co/wuBy2dSZZQ",0,🇳🇵
886594366353092608,2017-07-16 20:17:23 +0545,sandeepsada,When it rains look for the rainbow.. #rainy #lovely #weather #🇳🇵🇳🇵🇳🇵 @ Nepal Pestalozzi Foundation  https://t.co/GaClvr4UAn,0,🇳🇵
886517271346151424,2017-07-16 15:11:02 +0545,ramghale,""" For me to live means to work."" ✍️🏃🙏🇳🇵 #hardwork #hardworkingman #entrepreneur #businessman…  https://t.co/xVBa6hzJ6H",2,🇳🇵
886326351627640832,2017-07-16 02:32:24 +0545,ramghale,""" Starting small doesn't mean thinking small"" 🇳🇵✍️🗝️#thinkpositive #business #workhard…  https://t.co/Nz5kW42h15",0,🇳🇵
886097536607338496,2017-07-15 11:23:10 +0545,ramghale,""" Starting small doesn't mean thinking small"" 🇳🇵✍️🗝️#thinkpositive #business #workhard…  https://t.co/Nz5kW42h15",0,🇳🇵
885925826113548289,2017-07-15 00:00:51 +0545,dreadie_b,Spinning prayer wheels at the Boudhanath 🇳🇵  #Travel #Explore…  https://t.co/zhUsk3D7uq,0,🇳🇵
885798312049131520,2017-07-14 15:34:09 +0545,ramghale,""" Starting small doesn't mean thinking small"" 🇳🇵✍️🗝️#thinkpositive #business #workhard…  https://t.co/Nz5kW42h15",0,🇳🇵
885693712751239168,2017-07-14 08:38:31 +0545,ramghale,"Alone we can do so little, together we can do so much 🇳🇵👑🙏👨‍👨‍👦‍👦👩‍👩‍👦‍👦#teamwork #together…  https://t.co/Mmqhk9yeso",0,🇳🇵
885280700861210624,2017-07-13 05:17:21 +0545,margot_d12,🙏🇳🇵 #nepal #Kathmandu #travel #buddha #hindu #religion #temple #asia #travelgram #instatravel…  https://t.co/kRrlatDd8X,0,🇳🇵
884943984551804928,2017-07-12 06:59:22 +0545,ramghale,"""Every new day is a chance to change your life.""☺️🇳🇵 #newday #change #life #positivethinking…  https://t.co/C4t5uJkPv3",1,🇳🇵
884940827658776580,2017-07-12 06:46:49 +0545,henzlim,"Keep breathing, keep dreaming! Thank you Nepal for the ""Peace"" 🇳🇵 @ Bhaktapur  https://t.co/DOHsPhBT3i",0,🇳🇵
884789378257530881,2017-07-11 20:45:01 +0545,fabytasanmartin,#Patan #Oldcity #Kathmandu #Nepal 🏯⛩🇳🇵💕 @ Patan Durbar Square  https://t.co/hlavBNhYI0,0,🇳🇵
884716547322896385,2017-07-11 15:55:36 +0545,ramghale,""" Your future is created by what you do today Not tomorrow "" 🇳🇵✍️🙏🌾#future #hardwork #today…  https://t.co/PagT1hlqFQ",1,🇳🇵
884603519193542657,2017-07-11 08:26:28 +0545,ramghale,"""Winner focus on winners, Loser focus on winners"" 🇳🇵🙏💪☺️💞#awards #winner #loser #game…  https://t.co/fzEA7a5cMd",0,🇳🇵
884598856146661378,2017-07-11 08:07:57 +0545,ramghale,"""Time is non-refundable. Use it with intention"" 🇳🇵🙏#time #thinkpositive #bepositive…  https://t.co/GXG2WyUmZg",0,🇳🇵
884085303836680192,2017-07-09 22:07:16 +0545,mseason69,Where's my Aries ??? re k ... 🇳🇵✌🏻😘😍💕😉😊😂 @ Free Soul  https://t.co/lydnMJTo9Q,0,🇳🇵
883739265502502916,2017-07-08 23:12:14 +0545,cwelkner,Preparando la expedición Everest Base Camp Nepal Julio 2017 🏔⛏⛄️🏃🏼😎🇳🇵🇨🇱 chalouribe @cwelkner @…  https://t.co/haHVuBVokI,0,🇳🇵
882935801121820672,2017-07-06 17:59:33 +0545,mohamed_f,"Best pizza 🍕 in Nepal 🇳🇵 @ Fire and ice Pizza @ Katmandu, Nepal  https://t.co/IIwLMIlFaA",0,🇳🇵
882219531069992961,2017-07-04 18:33:21 +0545,fabytasanmartin,Welcome to Nepal 🏔🌈🇳🇵 #bouddhanath #temple #kathmandu @ Bouddhanath…  https://t.co/gYek0zNel8,0,🇳🇵
881771141253267457,2017-07-03 12:51:37 +0545,pushkarkandel,"Waving Colors... ,🇳🇵 @ Daman, Nepal  https://t.co/eRW08rmevm",0,🇳🇵
881664676693557248,2017-07-03 05:48:34 +0545,jufouge,Bien arrivée à Katmandou 🇳🇵  https://t.co/2WVyABGoW5,5,🇳🇵
881358883238760449,2017-07-02 09:33:27 +0545,outdoorsymama,Restored Bouddhanath Stupa. Kathmandu Nepal 🇳🇵 #adventuretraveler #outdoorsymama ++++++++…  https://t.co/dyd9C0bOmh,0,🇳🇵
881204594327654402,2017-07-01 23:20:21 +0545,liorspera,"This place is Magic! #🇳🇵 🔊 @ Bouddhanath Temple, Kathmandu Nepal  https://t.co/OwvRgbSwcd",1,🇳🇵
881129983208550400,2017-07-01 18:23:53 +0545,henzlim,Rolling the prayer wheel for good fortune 🙏🏻🇳🇵 @ Swayambhunath Temple  https://t.co/piiwcxL8e1,0,🇳🇵
880078615316058112,2017-06-28 20:46:07 +0545,eagleeyetrek,Beautiful village of makawanpur district Nepal 🇳🇵 #explorenepal #eagle_eye_trekking…  https://t.co/vEGLpg8RcI,2,🇳🇵
880076396315287552,2017-06-28 20:37:18 +0545,sobralske,🇳🇵 During our March trip to Nepal to attend the Sorig International Congress we were able to…  https://t.co/cne9mkGUeR,0,🇳🇵
879980815945519105,2017-06-28 14:17:30 +0545,marippe1986,Swayambhunath on the Nepal 🇳🇵 The capital and largest city of Nepal 🇳🇵 स्वयम्भूनाथ मन्दिर…  https://t.co/L98KBsDH1J,0,🇳🇵
879966272515182592,2017-06-28 13:19:43 +0545,mikepucio,Sunny ☀️ Nepal 🇳🇵 #gopro #goprohero #goprohero4 #goprooftheday #nepal #patandurbarsquare…  https://t.co/ft2Sn6SSuj,0,🇳🇵
879398462961405952,2017-06-26 23:43:26 +0545,liorspera,"A women in Nepal is a super women; colorful, smart, strong and so beautifullll! #🇳🇵 @ Panchkhal  https://t.co/caPxS8hJq5",0,🇳🇵
879157659647320065,2017-06-26 07:46:34 +0545,mikepucio,Trishuli River Rafting 🇳🇵 #nepal #gopro #goprohero #goprohero4 #goprooftheday #travel #holidays…  https://t.co/l5npSaqhNb,0,🇳🇵
878907352006709248,2017-06-25 15:11:56 +0545,mikepucio,Patan Durbar Square 🇳🇵 #nepal #patan #gopro #goprohero #goprohero4 #goprooftheday #travel…  https://t.co/tDXtQazOZ0,0,🇳🇵
878803726747799552,2017-06-25 08:20:10 +0545,bishal_ghimire,"#🏃 5k trail race - #trailRace #trailrunning  #🇳🇵 @ Godavari, Nepal  https://t.co/f4HphKd9QP",1,🇳🇵
878653550015991808,2017-06-24 22:23:25 +0545,mikepucio,Trishuli River Rafting 🇳🇵 #nepal #trishuli #riverrafting #rapids #river #gopro #goprohero…  https://t.co/LLg1eZlXtI,1,🇳🇵
878305812162252800,2017-06-23 23:21:38 +0545,sofvan,"time on reverse, shall she traverse, does he converse, ha'ha that verse!   🇳🇵✈️🇦🇪🛬🇲🇻  #folklore…  https://t.co/CZb41fKz23",0,🇳🇵
878285681646157824,2017-06-23 22:01:38 +0545,robinrandolph,Namaste everyone!! 🙏🏼🇳🇵 . Just 2 days until our LA Nepal Gallery Show! . This week we are…  https://t.co/SReAMKKCS4,0,🇳🇵
878255255019962369,2017-06-23 20:00:44 +0545,mikepucio,Let me experience Nepal 🇳🇵 #kathmandu #nepal #experiencenepal #holidays #vacation #trip #travel…  https://t.co/8OLIRjIXlT,1,🇳🇵
878246164675653632,2017-06-23 19:24:37 +0545,misssyen,"Nepal 🇳🇵 #EidHoliday #June2017 @vinzmantilla @ Kathmandu, Nepal  https://t.co/IQx7xTXj7d",1,🇳🇵
878114723052388352,2017-06-23 10:42:19 +0545,ramghale,"If you can make someone smile, do it. The world needs more of that, ☺️🇳🇵#lifeisbeautiful…  https://t.co/43qlZCdhBO",0,🇳🇵
877808077659099136,2017-06-22 14:23:49 +0545,binodbk93,"Nepal 🇳🇵 @ Kathmandu, Nepal  https://t.co/DxsF1UfJSG",1,🇳🇵
877793709831704576,2017-06-22 13:26:43 +0545,im_bobbycarlos,TBT: 🇳🇵 Nepal BTS covershoot with Joseph Marco and Empress Schuck.. Metro Magazine July 2013…  https://t.co/oSAC0cBv1q,0,🇳🇵
877481749147766785,2017-06-21 16:47:06 +0545,dreadie_b,"Swayambhunath Stupa (Monkey Temple) Kathmandu, Nepal 🇳🇵   Give…  https://t.co/6dgJmYEoxe",0,🇳🇵
877480841538150400,2017-06-21 16:43:30 +0545,dreadie_b,"Swayambhunath Stupa (Monkey Temple) Kathmandu, Nepal 🇳🇵   Give…  https://t.co/mms3ZzymOQ",0,🇳🇵
877479726448746496,2017-06-21 16:39:04 +0545,dreadie_b,"Swayambhunath Stupa (Monkey Temple) Kathmandu, Nepal 🇳🇵   Give…  https://t.co/lsdka7oaW3",0,🇳🇵
877388232782225409,2017-06-21 10:35:30 +0545,ramghale,Don't allow yourself to be used! 🙏🇳🇵❤️ #positivethinking #positivevibes #goodmorningpost @…  https://t.co/MnRka3GE0d,0,🇳🇵
877256054945570816,2017-06-21 01:50:16 +0545,carlosserratob,"Boudhanath Stupa, Kathmandu, Nepal 🇳🇵. @ Boudhanath Stupa  https://t.co/rYNgEt0uSv",0,🇳🇵
876534278091354113,2017-06-19 02:02:11 +0545,liorspera,"1/3  Had some fun with the Babas today in the famous #pashupatinath temple #🇳🇵 @ Kathmandu, Nepal  https://t.co/0Nt3sn0CHM",1,🇳🇵
875153924994600961,2017-06-15 06:37:09 +0545,npaolinelli,Kathmandu Nepal 🇳🇵 February 2017 #tetsurostravels #kathmandu #nepal #ricohgr2 #ricohgr @…  https://t.co/IN3Bm0rvkj,0,🇳🇵
874562549471100928,2017-06-13 15:27:15 +0545,nfcfootball,Come On Nepal 🇳🇵 #NEPYEM @ Halchowk Stadium  https://t.co/BRqu3ZRJlX,0,🇳🇵
874533087568375809,2017-06-13 13:30:10 +0545,sean_sherpa,Grabbing a souvenir to remember my Everest B.C. Trek in Nepal! 🏔🇳🇵 #tattoos  https://t.co/JbQA9nuYTr  https://t.co/r7XrXNUFxc,0,🇳🇵
873911398279073792,2017-06-11 20:19:48 +0545,curiosityadv,"I Will been at top not immédiately🇳🇵 But,…  https://t.co/6cMufpvzAY",1,🇳🇵
873677191749533699,2017-06-11 04:49:09 +0545,curiosityadv,Voyage de conservation area#cr7#fan#@trekkersnepal8#nepal🇳🇵 @ Shivapuri Peak  https://t.co/WE47nPL9hn,0,🇳🇵
872156717311827969,2017-06-07 00:07:19 +0545,passportbites,"Dhanaybhata Nepal 🇳🇵This trip was honestly so unexpected and emotional for me. I felt welcomed,…  https://t.co/RhTu0esthm",0,🇳🇵
872070809619234816,2017-06-06 18:25:57 +0545,carlosserratob,Amanecer 🌄 sobre la Cordillera del Himalaya (Annapurna I - 8.091m.) Nepal 🇳🇵. @ Mount Annapurna…  https://t.co/C9SFA0oMi1,0,🇳🇵
872053280184049664,2017-06-06 17:16:18 +0545,lionelbenang,🇳🇵#sonya6300 travelphotography #streetphotograhy #sonya6300mirrorless #18105mm #culture #nepal…  https://t.co/1miZ00l512,0,🇳🇵
871821930671857666,2017-06-06 01:57:00 +0545,carlosserratob,"Boudhanath Stupa, Kathmandu, Nepal 🇳🇵. @ Boudhanath Stupa  https://t.co/e5sqMv9Nhj",0,🇳🇵
871240382260137984,2017-06-04 11:26:08 +0545,roshankarki5,My hero 🙇🇳🇵🙏 #baby #myson #nepalibaby #boy #babyboy @ Sankhu  https://t.co/5Ms9MISPZD,1,🇳🇵
871152847093719040,2017-06-04 05:38:18 +0545,lalorenat,"""Om Mani Padme Hum"" 🇳🇵 @ Boudhanath Stupa  https://t.co/jOGTZpAW0W",0,🇳🇵
870319888887414784,2017-06-01 22:28:25 +0545,vinnyluc2,"Видео с последнего дня в Катманду в весеннем сезоне. До новых встреч, Непал 🇳🇵 Video from the…  https://t.co/T6cdP22ADg",0,🇳🇵
870081334412066817,2017-06-01 06:40:30 +0545,juggernautnepal,"Natural puzzling pattern 😎🇳🇵 @ Budha-Nilkantha, Nepal  https://t.co/jGKe0S3Dbw",0,🇳🇵
870074674482425856,2017-06-01 06:14:02 +0545,roshankarki5,#babyshower 🙇🙏🇳🇵 @ Sankhu  https://t.co/PtAPIytlqw,1,🇳🇵
869600690246701058,2017-05-30 22:50:35 +0545,misstouristcom,"I am back to Kathmandu, but my heart is in Himalayas... 🇳🇵🌄 ________________________ Расстояние…  https://t.co/nFLl0LgaLm",3,🇳🇵
869504031714160640,2017-05-30 16:26:30 +0545,travelbloggeres,"#iamtb . #TravelRepost jess.curious in ... 📍🇳🇵 नेपाल / Nepal. ・ 🇬🇧 Patan, the city of festival,…  https://t.co/GC9s19jsAC",0,🇳🇵
869382620714369024,2017-05-30 08:24:03 +0545,llamapiggy,"| Kathmandu, Nepal 🇳🇵 |  Count your blessings, not everyone's as…  https://t.co/G6o4d8jmPS",0,🇳🇵
869187941255585792,2017-05-29 19:30:28 +0545,vinnyluc2,В Катманду нас приветствует родной отельчик Френдли Хоум 🇳🇵 In Kathmandu we are greeted by the…  https://t.co/3J5cFPBhWw,0,🇳🇵
869094741576732673,2017-05-29 13:20:08 +0545,lukeroyes,"Wired #Nepal #Kathmandu #🇳🇵 #electricity #noproblem @ Kathmandu, Nepal  https://t.co/80K48HobRE",1,🇳🇵
869061051765141504,2017-05-29 11:06:15 +0545,gaurav__karki," https://t.co/7R0tAAbbPg today.,. #NepalRepublicDay 🇳🇵🇳🇵🇳🇵 #google @ Hotel Holy Himalaya  https://t.co/UjHyW3ibT3",0,🇳🇵
868988208389816321,2017-05-29 06:16:48 +0545,y_anil_y,शुभ बिहानी 🇳🇵🌄🌅 @ Thankot  https://t.co/2hdwdzLiVt,1,🇳🇵
868611884462768128,2017-05-28 05:21:25 +0545,nataliacurci,"Bye bye Nepal 🇳🇵👋🏻😪 Gracias por tanto 🐘🏞🌄🏕🏯💘 @ Pashupatinath, Nepal  https://t.co/MERVYBI2v6",0,🇳🇵
867662989104644100,2017-05-25 14:30:51 +0545,camillebaudinn,Finally we made it 💪🏼✈️🇳🇵 #Nepal #katmandu #travelgram #makingfriendsaroundtheworld #travelgram…  https://t.co/R2bI6eE79j,1,🇳🇵
867224930563358722,2017-05-24 09:30:10 +0545,wanderingeric,Some day soon I'm gonna lead a better life than this!  #wanderingeric #nepal🇳🇵…  https://t.co/0TMGVBtcG5,0,🇳🇵
866951211613900801,2017-05-23 15:22:30 +0545,babla_bla_bla,"Prayer wheels at Baudha, Kathmandu Nepal 🇳🇵... #onelifetotravel #onelifetolive…  https://t.co/OdDHGIaPWC",0,🇳🇵
866829610775957506,2017-05-23 07:19:18 +0545,kluitel3,"🇳🇵🇳🇵 @ Jawalakhel, Nepal  https://t.co/rNo3xE1z6K",0,🇳🇵
866764472597217280,2017-05-23 03:00:28 +0545,carlosserratob,"Portrait in Bhaktapur, Kathmandu Valley, Nepal 🇳🇵.  Dicen que la regla de oro en un retrato es…  https://t.co/BYCOZSCKxc",0,🇳🇵
866610655918477313,2017-05-22 16:49:15 +0545,babla_bla_bla,Unconscious art at its best.... Saw it at Nepal 🇳🇵 airport... #iphonphotos #iphonography…  https://t.co/J7iM9pNhwL,0,🇳🇵
866039776784330753,2017-05-21 03:00:47 +0545,lisete_gomes,Tijolos #brickwall #nepal🇳🇵#nepaltrip @ Bhaktapur Durbar Square  https://t.co/tV86qSLpQ7,0,🇳🇵
865959578445520896,2017-05-20 21:42:06 +0545,nataliacurci,Bienvenida a Katmandú #nepal 🇳🇵 @ Tribhuvan International Airport  https://t.co/VyfhVbVYYO,3,🇳🇵
865346544366649345,2017-05-19 05:06:08 +0545,lisete_gomes,"Mulher Nepalesa  #nepal🇳🇵 #nepaltrip @ Kathmandu, Nepal  https://t.co/17DlEXMODQ",0,🇳🇵
864071395453673472,2017-05-15 16:39:09 +0545,lukeroyes,"A rather wet welcome to #Kathmandu #Nepal #🇳🇵 #stuckintherain #ifitsfloodedforgetit @ Kathmandu,…  https://t.co/7dKC8IyrEg",4,🇳🇵
863670458582958082,2017-05-14 14:05:58 +0545,shresthanil011,"starting voting in nepal #hamropatro #local #election #in #nepal #nepal🇳🇵 @ Kathmandu, Nepal  https://t.co/S6Qq2MAwah",1,🇳🇵
862994895790911488,2017-05-12 17:21:31 +0545,foxall7,#MyTeam  Nepal 🇳🇵 2017 | Volunteering | Projects Abroad  It has been…  https://t.co/kbYwwNkMgn,0,🇳🇵
862698135944036352,2017-05-11 21:42:18 +0545,jenniferymli,Who loves a good curry 🍛? 😆😍 My dinner earlier 👅🤤💚 Could eat it all over again 🍴👅✌️🇳🇵 Happy…  https://t.co/spA4qEhMSj,0,🇳🇵
862646644050939904,2017-05-11 18:17:41 +0545,saralizabaumann,These streets were made for wandering 🇳🇵🙏🏽👐🏽🏃🏼‍♀️ .  . . . . #ktm #kathmandu #patan #wander…  https://t.co/7znChcutNJ,0,🇳🇵
861887931576987650,2017-05-09 16:02:50 +0545,jenniferymli,Namaste 🙏🙏🙏 🇳🇵 #hellofromnepal #temple  #happyholidays 🇳🇵 . . . #love #outdoors #nepal…  https://t.co/lDwVmPW5PX,1,🇳🇵
861654642282909696,2017-05-09 00:35:50 +0545,wanderingeric,More Thamel chaos.  https://t.co/UgOsJsTJBC   #kathmandu #backpacking #travel #nepal🇳🇵 #ttot…  https://t.co/ZuNaAxfdJO,0,🇳🇵
861286120784633856,2017-05-08 00:11:27 +0545,craighinch10,"A Rhesus Macaque monkey at the Swayambhunath (Monkey Temple), Nepal 🇳🇵 #nepal #monkey #kathmandu…  https://t.co/LrwQo2Ky3t",1,🇳🇵
861198927793672192,2017-05-07 18:24:59 +0545,subhugta,when you celebrate your #birthday with #singers #happybirthdaysong #nepal🇳🇵 #somuchlove…  https://t.co/b89XuRSrPX,0,🇳🇵
861178786854739968,2017-05-07 17:04:57 +0545,rajstha,One house four political flag #election #nepal🇳🇵 #thimi #bhaktapur…  https://t.co/rkHofcoaf2,0,🇳🇵
860730204322443264,2017-05-06 11:22:26 +0545,thapasarbagya,In the memory of!  #nepal8thwonder #nepal🇳🇵 @ Nagarjung Dada  https://t.co/zCXSvOc2tz,0,🇳🇵
860687323725520896,2017-05-06 08:32:03 +0545,lucasveuve,In Balthali a few weeks ago #nepal🇳🇵 #nepal #balthali #balthalivillage #landscape #fujifilm…  https://t.co/vpXKj2pzLN,0,🇳🇵
860484813022781440,2017-05-05 19:07:21 +0545,littlemissjemma,I really like it here. #kathmandu #nepal 🇳🇵 @ Swoyambhu  https://t.co/CZrENCSEob,0,🇳🇵
860166158539907073,2017-05-04 22:01:07 +0545,littlemissjemma,"Kathmandu nightlife. #nepal 🇳🇵 @ Kathmandu, Nepal  https://t.co/ugTd90TJpu",0,🇳🇵
860043339864969217,2017-05-04 13:53:05 +0545,littlemissjemma,"Chitwan national park #nepal #travel 🇳🇵 @ Chitwan National Park, Nepal  https://t.co/kq0DSYUt8J",0,🇳🇵
859712923089997824,2017-05-03 16:00:08 +0545,wanderingeric,No temple should be without a temple lion. #nepal🇳🇵 #nepalphotoproject  #travel #kathmandu…  https://t.co/pZ30XSKnNF,0,🇳🇵
859489759881834501,2017-05-03 01:13:21 +0545,subhugta,#solobiketrip #kathmandu  #nepal🇳🇵 #swayambhunath #unforgetablememories @ Swayambhunath  https://t.co/ExLJpJYfFK,0,🇳🇵
859116031389954053,2017-05-02 00:28:18 +0545,janerunswild,"Back home, still wanderlusting 🇳🇵🙏🏼#nepal #travelgram #explore #kathmandu #travel @ Boudha…  https://t.co/MhHsU3eFvt",0,🇳🇵
858495492111683585,2017-04-30 07:22:30 +0545,wanderingeric,Trekkers on the trail near Kharikola #nepalphotoproject #nepal🇳🇵 #Nepal #backpacking @ Everest…  https://t.co/COqhqNeOaj,2,🇳🇵
858187281655635968,2017-04-29 10:57:46 +0545,hyrulamry,1st day at Kathmandu 🇳🇵 #HikingBersamaHyrul  #AbcTrip @ Kathmandu Thamel  https://t.co/llhyuwjggt,0,🇳🇵
858152955241009152,2017-04-29 08:41:22 +0545,wanderingeric,"Somewhere in Kathmandu #backpacking #Nepal #nepal🇳🇵 #nepalphotoproject @ Kathmandu, Nepal  https://t.co/5arZXpX9Zz",0,🇳🇵
858012002047885313,2017-04-28 23:21:17 +0545,ihsansinsun,Day 1 🇳🇵 @ Tribhuvan International Airport  https://t.co/dpBVAu7jSw,0,🇳🇵
857999719569772546,2017-04-28 22:32:28 +0545,hyrulamry,"Hello Nepal 🇳🇵 (@ Tribhuvan International Airport in Kathmandu, Nepal)  https://t.co/RndsCsDz6a",0,🇳🇵
857827259213897729,2017-04-28 11:07:10 +0545,khrishag,This cute fellow #hiking #hikingadventures #hikingwithdogs #trekking #annapurnabasecamp #nepal🇳🇵…  https://t.co/XOQhJ9jFHY,0,🇳🇵
857745292858470400,2017-04-28 05:41:28 +0545,wanderingeric,"Hazy sunset over Kathmandu. #backpacking #Nepal #nepal🇳🇵 #nepalphotoproject @ Kathmandu, Nepal  https://t.co/9T76VKMVMb",0,🇳🇵
857515821630935040,2017-04-27 14:29:38 +0545,kiransuthar,#nepal🇳🇵 #tallest temple in Nepal #baktapur @ Bhaktapur  https://t.co/zidC6DE95P,0,🇳🇵
857151571485962245,2017-04-26 14:22:14 +0545,kiransuthar,"#nepal🇳🇵 @ Boudha Temple, Kathmandu  https://t.co/mtBwBX6lBB",0,🇳🇵
856900355388583937,2017-04-25 21:43:59 +0545,sullybonnelly,Nepal 🇳🇵 sacred details are all around the cities #sacred #details #colors #mundosully @…  https://t.co/zQCnMXFqAo,0,🇳🇵
856898542388080641,2017-04-25 21:36:47 +0545,sullybonnelly,Nepal 🇳🇵 woodcarving and colors are all around #nepal #colors #woodcarving #mundosully @…  https://t.co/736es2Wpqv,0,🇳🇵
856804518331273216,2017-04-25 15:23:10 +0545,sanchow33,At the top of Annapurna Base Camp 🏔 🇳🇵 #nepal #pokhara #annapurnabasecamp #abc #sandy #trip…  https://t.co/vGqxqq55J1,0,🇳🇵
856740648669421568,2017-04-25 11:09:22 +0545,aroundaboutjack,"❤️🇳🇵 Nepal 🇳🇵❤️ @ Kathmandu, Nepal  https://t.co/TDgolnPwtq",0,🇳🇵
856695770438930432,2017-04-25 08:11:02 +0545,nicolaspinzon,"🇳🇵 New Chapter of my life 🇳🇵Throughout the ages, practitioners of…  https://t.co/7tUPq1IaD1",0,🇳🇵
856546409469943809,2017-04-24 22:17:32 +0545,sullybonnelly,Nepal 🇳🇵 is full of colors and details #nepal #inspiration #kathmandu #mundosully @ Kathmandu…  https://t.co/wT60GtPVto,0,🇳🇵
856058147676585984,2017-04-23 13:57:21 +0545,pedrocustodio,Time to go back home 🙏🏻 a big thank you and #Namaste #Nepal 🇳🇵🇵🇹 this has been an unforgettable…  https://t.co/MXDgWIJh4q,0,🇳🇵
856057558364295170,2017-04-23 13:55:01 +0545,pedrocustodio,Time to go back home 🙏🏻 #Namaste #Nepal 🇳🇵🇵🇹 this has been a historical retreat 😍⭐️  #trekking…  https://t.co/fNxgz7eqVe,0,🇳🇵
855790351977783303,2017-04-22 20:13:14 +0545,lisete_gomes,"Detalhe mobiliário. #furniture #nepal🇳🇵 @ Club Himalaya, Nagarkot  https://t.co/UTIMmtoCzv",0,🇳🇵
855221652254334977,2017-04-21 06:33:25 +0545,curiosityadv,"Nature cloudy #travellers#nepali🇳🇵#netural# rainy#season#solo travel#nomadicsoul😉 @ Kathmandu,…  https://t.co/MZQvEWjMiF",1,🇳🇵
